_id,predicted
7c4da7b8abe1e7c113a59ed81d30d9fd,3.100214581004651e-06
c78385401b8d4aafc615e0f5dae1b165,3.808769082866525e-09
0f7837f2007516c4d60b341d4a4385a2,0.0014795600258502035
be7d4bfb2a7dce1d959ca800974beec7,1.0
2199d3381c925a326f5e84d81a3821a6,4.259692092822264e-10
fd6b3135204cd9f921f8d4fef7ed926f,0.9999999999803051
4c1f53490ba4a74f8d5f19da61a72541,0.5701078482549912
39a70c21ccaf86001a9f63236b92fda0,0.0007686460005051657
f291ca841a04889d5eeef0a82f6e9af5,1.6081038968728178e-05
109c7cdf766b45626ee333fc419d0e29,6.44111880012121e-08
f2a7e010cf96014e5fbcea5030aacb2d,3.113242949302444e-11
8748231d6e955fdb991846ea7266b1f6,0.999999998917481
74160f70d55985465a6e3142fac2a6f4,0.9999999999999762
f2f1d5a683617b2bdb6cb0b1eae67135,2.650242306624201e-07
319787f387c4fff24fba48f5145c70f6,0.9999999997627214
71e78ba4882ea90647b0d480165fa93d,0.9899585376386068
7cb55aabcd9cc97853b316b5a78c1157,0.019282688129845356
125cfd843805b5195f9d6bab20f6c60d,0.003201731633447305
7b79565657a886ce1111ff4f0d55356f,6.412943539136264e-07
8d41c15f9018f790b4f9f4401245010a,1.0
8901071b74abf8bc7e6821d9aad6c189,0.029622701647238223
8941ef21c66e1787f2fdb20031c9a875,0.9943657541182297
e687e33d43d2b14b42160cfdcf050c1d,1.3895098254136904e-07
927e2fe3ab21798d06610cea9ac47a3f,1.7350740343345814e-05
8f0e4509d1fc44c2d0f246f8042f0e82,6.804284016128784e-07
aeca5711e8f5d1f000ecb7571553d277,0.9999999999999778
e8a06b22835be750ff991aacb1d4a705,2.6600546097887196e-05
b7ba90462da8c4ee93d45780a7c07f38,0.9999999999999989
489fa37b171b4983640b9ecebc2f243e,2.057421120323475e-10
279591f4fc0b26ca4aba27721990c699,0.9995760913550427
e528bcdf2097e7bd22af3ebb82e00129,0.9999999976016005
79db58d81b6bffe403a5adafa9c5a3fa,1.3029505924617254e-07
c8c2d3826f22d3ea1d438fa6bfd0d3fc,0.999977879126368
41cea25bf286830d1c09cdaf8a5d374d,0.008547764678521984
fdd410318c48324908ee71ff7cbd746c,6.135637782312748e-05
41214fb3c1c0e64e1893d590b73ecf32,3.6957083386305897e-07
103699d777d0304adfe836ca4b609bc8,9.484268066388018e-07
45e2dc4ff5beb908e757bf3c2c216611,0.993424825609834
674a4677f98c868bf34d5349e498010b,1.225970211361668e-07
e9fcd7cf8ef6adce747cb0457cc0195a,0.929717426279159
54bf8bbedb6f2ba8cd70f97a69858e48,0.0007129609771177344
eaa32c70feaf28dadbc8f34ef9b8bbd2,0.9945373204211904
016cdcd869d87e70cb9920a619cb86dd,5.400446442613038e-07
b9707c21cf54b6736cd75a08a922f19e,0.00014986140305526087
9e80cff8367fcc686a0b60b0a12504a4,0.00020853380320631442
f7275e160ccf7a6b4b3bd2c4ab05c6ca,3.2111866859283846e-07
f2de34089ed3c2d2ddc3b2f26c4260ce,0.6511452611661849
421dbc76ad31fe7a7668251793224758,0.00011854282167275421
cb84d596d8991e8c8f48051c1c3e6d59,0.9758644423021925
6754d31aa446cefd7d5e7c15f13586b0,0.000631618416977087
6d279bcbb439bd417fb02d750db7de08,1.0147990646598177e-06
c45ec9e2493563e5bba0499260cf0f7c,2.7904241926117505e-08
db447f582f4f69de0f1059134442fce9,1.0
4487c23453c6b7c4a0808784d860f1d3,0.0004995900182135282
fca24a0e59915001b971721b76177012,0.0001657754304982477
2842d28ce8c356cb291bfc38fcd9a48e,0.9999998916839314
5991b1d4e7569883393a43a021d3dcf8,7.287637497893036e-07
01c9cdd6e0f0829b9c5e628997fc7faf,0.9983659336973665
819b99db8bb1f7dc253ce4449fcd06d0,0.0023455397441312573
004955e30603d8c06c1ff917736eb418,7.532483303245961e-11
b88db2b9014326195a415796beacbaa7,6.146835758386889e-05
a09327b95e3d5bedd60a4031bd1abdff,0.999997395733221
5a4855b9a4afb491d3fefaa020a7d146,0.9999983524812921
18357e067dfcb007f3b16b4a55ae4fe2,0.9999999990005113
3d13a8bc3d49f9b418ab88d3a7d3e35d,4.275354766952061e-05
d55813d0860b75c01d8e66431529cb4c,0.0024013902701994303
ce145419bf752bf610eebff30392d0f9,0.0011530821226116083
cf40a1de3f93b4a025409b5efa5aa210,0.999999186694094
84341911f905ca8d650821695f4cc1e0,0.011588343279340765
1b611914257d71f0db2bcb5a738210ac,0.003019005524170925
3d13be41af88ebd28915075a364c6d2f,0.00015069499050333318
12eac23e7fa399d7bbe7d7d8a31f2e93,0.03406012370493777
74e425bd6aa3536ba59dedd0feaa7297,1.8504730305342187e-06
13a26a0a68508e3f464400b26647a5ba,3.759127078337262e-08
eaf6ce7ac118db9478b45c8fd8aac1e0,0.02119881360189316
b6e11653aa7833f49db22ddcb053c51d,7.182946361205977e-06
245e13d2d6a29abccebd21cc415f9324,7.42160901110444e-07
c4f30de85d94d65331ebdaa066be7be4,0.0011127752476782725
d7a57ec091fec244fa2ac5b6edbc3952,0.0004097998675775446
10fba33e77c369a47db11a3626c16177,7.74808896678425e-12
c4fccf9d97aee52d49787acc38981d31,0.14286256056134017
ac281d2059eb78b72539a9694dc7bed6,1.800390843999894e-06
6051eb6d72d48d6a04353a1074b5c2bd,8.378467737395799e-10
7b72d2e22559d9292a0b3884cbf676d1,2.925846317252933e-06
36281edb274a35502d54c0e28ef96b10,4.6391481893421e-07
345fdd78e28b1cfcedda59791bfd8c9b,2.4054598504314222e-08
28eef46353fb5a064abe763501347d1f,6.432151200326975e-05
c91adcdb09752ac15292d8d7384f79ba,0.9996246664138744
cf4739f893805771dc8197ff742c0a39,0.9590292174602595
0395814ae8c27241eacda94c69cc598c,0.9999892533383782
423ff3917ce9d1dfe7a513e59c3e8f16,3.2517000649671665e-07
6b184d0328cf791ea27c35a57df5e6e2,0.9697322716391591
07700663f6282acb766d107bf9582f12,0.0002106725235545088
4ad4f1df78c6adcc998becba47aba8e3,3.7108589851608195e-06
e270b8105730dcdab1c81986c73283ad,6.100959828874776e-07
8af7951343813241d09edd3dcc2377aa,1.1484679175426327e-07
7ef941297a995b0a40dc6d4d95d9b0b6,9.213808763223875e-06
5e48de08f7d3d5a05316a700e2349567,0.9999918224867326
f4d2d51870a6ef85312be8e77e1fc265,1.0
393627a7266eaf96d4240fa64c76df12,0.7303722608604472
f9f7df5d70f610254530cd2f7c9121eb,0.9975762452978068
34b36cdad5abbd31900ba936bd5ab9a2,2.230368878994857e-06
9471e3503d832e469eaa82a43c3e234f,3.98009846750148e-10
a3f07671642038caece41ff2a52d8673,4.060178342550169e-10
402aa658b30c94ff4db5c88563e2b7cb,3.6383135654296426e-08
3277aff14deef2292263c2ba73acf3f5,6.0347905191173255e-05
3ef84a335c64fcb41cac38ae21bfcdd0,7.831374655054822e-09
c30e386f4f4ea42fb06919b632b7e6e4,0.4084040087667589
4e75d6d0a145a11425cc3073be2cd1a7,6.419252907609038e-06
f2b589052888dc28b46f7f0c3d6050c5,1.4886856423867557e-08
63346c44e421c8c7b8c7976a259ca152,5.950879207231259e-06
1bda8c1125f23f5f87a51720be5cd982,0.9999999874951752
de9843db21ed9e8c8a42c82645a2822a,2.7843227524834044e-05
18d67006ee3f77619076c486196621f1,7.599207036559841e-05
b5561a855db86c0dc6ae9537ae75c234,2.0247231411927752e-06
c4930e37da374a02c6189c0bd203b86f,1.9427960210120225e-08
05d9b086d92232728122f7ddea797822,5.980103374369776e-10
0805fe85bace948a8ace571296c4e402,0.9999995960462078
21618b192f7212e68abe0dde2372ccc5,1.2167813486231624e-05
274b6fd27cfaafbfc1897879a9a601cb,0.0006272571875892357
6544b3bfbe852f75baf8c83425b8ae36,0.04495474311952287
6a4514d28639e2b532f86a325832645e,0.9889325368453751
6116f9f57a1f47a2d51a16ddeae40ac7,5.191607379777222e-05
df6ac443edb1ad05ab051c2cea92d213,1.0
1e7f7a62e75a2d94a64cf6e3f954bc1c,0.0001229467859814908
267e61efff6c81e575f6fc1e44d8e200,0.43029478845353747
58a2c12dfdd9aef32b0058e05ecd2c75,0.003754700568481933
c72659291bc391b963f4b2be2e76c482,0.9999998388526299
ff2862751ea8b3ebb78a5d1506bacdd2,0.007792642897129544
bd54ead00d2ab0e5fd3d368c3fc57dc2,0.999999999999994
2f4bb66d5cfb41638767edaaf6219527,0.9999999999999927
4fae3b7e0eb06b7680d3105a496822bd,0.9999999985534227
665307590e96662078bfd5b119fc904c,0.999998719961372
07010b0dc309e081ece81b6a202ce4ed,5.259607066524091e-06
84415aadff4c31d0c78ac9c3ffb4aeec,5.433186666747516e-07
105385d588b31b1c10bc9efe38abfa8c,0.9999999999999194
25a27578b1d35a7bd43bf39e271546a0,5.939682624942829e-08
46f2be8d2c62004a1432c1fe327cd602,6.732796072652782e-06
8bca7aff0868145dcb8a0ab9fa864d26,0.0002080060320488824
8eb6b7eb8b450f6b392d70468de01a8c,0.9835003106820396
feef5fb17b7b538dc2f4f3a75013b0bd,1.1652112762021424e-08
b3b1993358185ecf86573c4f511337d2,9.270250196435414e-05
baf30a4a90c5260c3da2a0ff6feff587,6.163762265641376e-06
c4282fcc10862ca9e0995be607661180,0.008028794762698655
3624a99e17f202522d632a0b84a3f9a3,0.0014001899984992777
e5b600d43910df412d2134bfa80dfcfc,3.577381991130229e-05
5b51e8cc58e2911ac58e5d31746de983,0.9999999999999554
dac774f45f1fb2f4394f23b4fe648fa9,0.0006401612297943424
91a7ce08da55add5f684d4b174868a46,8.52454875855062e-09
e23e086c0f7ba27a3a91ff9067137169,3.815860854717673e-05
77880c1feeb36526ae971b2753d8ec75,1.0
bd6be3380c52bdb0a93c462ed5fdc849,0.9999965097132854
7f3d7b5bbde183e270aa0a682fa88945,0.06176743801103698
cb151547dde81b3caec07ede49a33736,0.9352063569246462
08b5fc23214e3031e87410e45310a69e,1.0
1896639d2853cf95355eb0c1cb861af2,0.1863024202369474
d7314f41fc179c941c2209daf7e449a9,4.793264093299665e-08
7e3e5ff2798a8fe8197b38bdd26d5f87,0.9999806983113999
0f189bfc7f02dc266c014f7052ac7364,3.2734609214054223e-06
aa5c55f0c6d269cc4139cb700b17dac4,1.1467801185101343e-06
2223c5c90f2a890cce8a331e9ce35d7e,1.040763854633464e-06
c638f6dd5a5778eb15ba5ec4930c3278,0.000191336052681485
a04d2549e30c7bed93cfb827c22a4c11,0.5266485056977012
e15d8002eab926bc5ed298d169ae3c5c,0.9999991294957257
891b0af1825c168009997a7ba878b420,0.0001444385344276878
815acbc209fd641c0bfca070bdbadc22,1.8544664294662767e-07
b91db22550d58e516690118905602c62,3.1567566301110224e-09
f250aa20c6e4eec039e4c8849aa2b788,0.960836383274647
4f2c8588dac2483d25946e577500eab2,7.834582145230284e-10
3e0a582d1ad7720a269e3480f0740d40,8.762825020625358e-10
d881d10af7968348e8b337eff2fa6824,2.69321604538264e-07
e29998d7a15d0c6a902fee13bca367d1,1.2057532403125175e-05
a47b7fcbe6cc41f777bf04157aa02384,0.0006142600913892979
151c5c7bda0437e56089302cbec89b68,0.04704632348692775
837b596d20bbceea714fba627f5f84b8,1.0
8cebddfff04187d7ff3de3dad3716914,0.9956575963238151
6130cb9a0d04704aa199d1e67a7b528c,0.9999999999999984
6451f41884c34a7ef450855366fb38ec,2.3328098826822182e-08
7ddb8ae10f1b51fcc86fb30fb6b01783,0.9983163684743153
518b0447453e3fe5fafa1462161d8aa2,3.751022307657144e-08
66e562ca9ffea6eb823c8074e4c71b3a,0.00031504466600420226
21c223190be28ee95610be1964ea1632,6.84979744768229e-06
145a97e1005a0b9242fd3323703e7416,9.596132197313635e-07
57574d7cd8fe8aae32084e94f9a06514,3.367759151848662e-05
9fdd7d2fc1ea8f9639c528bc11ab81ff,1.0
e071eea74efc0790e11b93b95ab54368,2.2543442627484396e-06
4a3f87a902469b549b0d759082f05815,0.251763899258876
e81f0e0b6b7efd0fb14fbc90c336f7a6,2.741566747817267e-10
0ae8a7e610c5f5446f68e221944170a6,0.021426024690739235
37c4bf4f557d9b5da3f4bb44be00c1ae,1.537602578377954e-06
95ad30b07c2b5e1df081d3133016bb5e,0.999911099360362
90c5d56289e83bad00a50f55f6b9387b,4.3603068041039094e-05
39e2d88fc0af17aa9b897366128ebace,6.848936931892961e-08
38bcea6d23ecfc36e1aed86ed6b64492,4.9963081537506365e-06
d7e2ea68c4b23d398f5630f1b82ad0c0,0.738163682071694
230e81768f9a224b1c4fb1b7ab355652,0.9997703165962417
6d7ee3b74ea9a0bcae7f93b52038bf87,0.00011825580803876372
fe1c637dffb9aaae8c6b537acc7ae3ba,0.06025084683007912
3ea23ddfe09dcf4555f3e1cdb1b065e6,0.9999999998491871
ec2a368f372565a1c97156bd0e227fda,0.9999999912848186
2b1a8b50001ff05bfb4b491d54bbf41a,0.0022431077476729303
a4bbc378a6099da17b9f238a9eb5235b,1.0
1ea17fb7372d924b18232ba756c3e900,0.9229865201064898
b5fb336655e4ed0ade145544d4dc162c,0.9999999981637486
984675779119f2b423bf22bf3917ae9e,0.9999999972121756
7928eda5482a8a34a5c5c61b864a19c5,0.0008519545480024939
3a48bfdcff19e995feed1bf717b42155,0.0007841766321907105
73f2e40c74388f32429511ded7c0cab0,0.9611934275584472
bacec5d395a9906f544db6ed5f3568d9,0.0003261639018613834
38d3389cb796d078278346da1bdfe439,1.0
7ae1572f9e7f47a49596ad66a7a85603,7.26719262066945e-08
b9aa3ea3fbcdf53a20c1d539d5ffbe0c,2.3480715370517322e-05
1711d978a8dd27848c9eeaecb28363dd,1.7862882537319686e-08
de884b5993656d2f61114a1cdaf37255,0.0015449910161056998
49d254d91521a6d9173331fc9944a3b2,1.0
1de0748288a8e51eb42d94e86305a913,0.001013340168223758
6870ff3945ece643dd5cdbfb452af0fc,0.5006188738114878
8863c7b1cdab9a6004fe2235224e8e7c,8.603474495761757e-06
b45d1ebe9eaba2696c25a1956ab047ba,5.174991564596987e-07
d216a47293406bc5948ad8cd0ab40a97,4.567874294325838e-05
938ef17e1b2693160c23c56202d147e8,0.9999999998728468
2313c54a1532f9ea0aa32cac8c21c338,0.23522952960067406
134530659db0f07deddb03610fc0b171,2.5819826817447297e-05
de7db28deb80dab44178616f04ccfc06,3.7883529814253766e-07
032a817528efb947de235887bb6b49dc,1.0
bce3e4161f5ca863dc0b01548bdc560b,0.5358380200469545
9938ef989c7155c1b9f2d6a52fc8fb76,1.0
3143e917b98b784b8712b703beb21302,1.0
ea47cc99930367d8d6983fb567378931,0.00028200304785201376
446ed87e8cf55686b9db4ac365fd25d6,5.080833981919848e-07
bcf5bbc8984d6fd7e45ca087e38b3c74,4.2099112791126875e-08
f735eef203d5d2d7d02214bdd62ae33b,6.002879723775033e-07
3d222b61a0ebc6b2c22c9070552aa573,1.8116336306410796e-06
7f9d44cfea87fc0912c3956e2558befd,0.001536861540943848
332c19176b5516d7a73c71525b4f07d9,0.9999999999999996
0cf5dcd8b01ce570df3f0b4d34974db0,8.67035804014622e-06
be1db1ea4d817e51c2ea4d7b6c279284,7.806400090656664e-06
41d063ab692b182a85e5daf901c26063,0.0004812668034571972
10c73e8e2080f0b516ce5f99835036cc,0.19851483281551224
aca749ce79e3697f22fc8501bb7571b9,3.7803139638360156e-06
5fcf33f263464e00f1e9ff325dfd58d1,0.005684200625842516
40a2a28fb8436eaa05b522edad86b3db,2.100826349017578e-08
5fbef35aeb3aac83ffe404bef1880cb4,0.9999999997567282
aea507c7cd6bf56227bab66c1367aa36,0.9771862646456256
10e83161901e20a5b76b849458110174,3.020950733769441e-08
7da4b7ada4b21493ff670039328ea6b7,5.0170298187997435e-08
a810743cde777dc0c6ab22d83e64d30d,0.9999999999992657
b78cc2d482d449d614f839c62b980f34,0.0008906258350262267
5ffc34eee70c5a9591c38a7f746031cd,0.4282760376072006
4c7b56d5ac27916ea17eb1083851d480,1.3708414262393124e-08
5c9660ff5f1a655b3696d8392d1addb2,2.373299393083626e-08
a4096c649d01ba944e322f37ee88f76a,0.9503171378569218
7bb2b3ba259b11f2eb5641ff18d0e3e5,7.313725359484434e-10
0e75c01e1d7d5584ab49e9256db3697c,0.9999999999999991
b01818356935d96eeca755f14975ce06,0.9998231684299012
e024f8ef53da7ccf9792bdd78de2f548,0.9999994222237957
3d28f85e0ec8a4da5c054876cf47dcca,0.9996589015606628
9321205869664bc00b16a1d959182823,0.00018481033931448522
47e9356100e1034a4f9dfcce3cc0963c,0.9829151941636818
9716490d49393ee2abf5dec57aeb0e89,6.507883597143687e-08
2da133423e4925c25ec5a29f829c85cd,4.857443794430011e-06
025684419d6b129e2fa55ff7a4b19849,4.378777223049047e-11
33b37e0a019798fc96f69d80f1431570,2.52526385713279e-07
f18303c77aa8b6969420718627ae05f9,2.7533115845972278e-09
2dc68a4ea114df56025a979f1a202bd9,4.28932664876193e-09
1bd0e113496a02407d10c4a46a22a803,4.972154778133059e-07
415d60831d7fbd2299b3a4e24e0671a1,6.415424935889873e-07
5086c8409f7aa7d9c92c5a8c3b957503,0.0001666972763429788
343acb6e4370e86d0cbdbbdd11af17f7,0.29972589732005095
dc4d54aba1b7ba02e2381e978e17ed34,0.00012696197069069295
c5d539af8373d58c742fdce2cc2140e3,9.606690097781552e-10
026899021a8d48a04441150f3584ecec,0.9881365193850106
33f0353aa00f59f6582f1c1bef2ddeec,1.751302852676074e-05
5eb37acf94b2ff38cbb60c4d3663b967,0.05614046524604602
11cba2959e1096628fc77649556b0709,1.0
641fd96614b2c62c79db9984466e85e6,0.0010338078721815395
8ab230b2ae2d5e2ce0c365698d37174d,1.3433904055149187e-06
f448a877f3d3f4b40a15fca17c62a2b5,1.3308331326306925e-08
961e6ebf2846df59df01a78fbcd94166,2.269834477369664e-05
7a6e1d3616729685eb8b91adebde6dec,0.7248130332399743
11ffa4a89982321ea382d166196f9168,0.9999999999999969
26181e4163228e40023fbbcd04f67039,0.3332195326632078
eb247a59970cfc3ac09f6fcbfc75bb87,0.46588989539145265
5f3d0db601dd81f634ddbf47ccbb1869,0.9559351699745428
acdb9456cb8a4076f226fc7780d8c287,1.0
75760251520540b65aec7a9857f8c872,1.6303677610972713e-06
4f1f6dbb5a8290d7676becde3b8b38bc,0.9979404447952733
30704c0f1b2b5042b10902dafc2753b9,0.0016144867804653842
eeb3feec0ebfdee5528ea1ba688d106a,0.0004456875446453965
f7ad8e839d0f7fad49288ec7ebe455ef,1.6006438306794333e-08
62b3eced6df2cf81beddbd8b93c5afc6,8.432442936327986e-10
6e03154a497116f944a76fb18f15774a,0.9891398229103159
b67b46d12a7a661092bd8ffa1f8d4ef1,2.3169606586738014e-05
35fb79e3ba8dc503e33f14cc0cf6ee1c,1.5187670109329176e-07
9b10967f215d5a613096737bc2cf7e5f,0.9996787062719428
d0035c4c2cbdaa22e14b021d0f0480d8,0.9999999998815086
a84be4b032f6bd0097221e814efff22c,0.9999999999999971
99191605bad2d8a3ec69d80e9d9ee480,0.999932076466758
c67f50ef0b897948b602019d43e55e06,0.04632165718409801
e8ae838609485b35927da45c4ac9baa3,0.00011684820085924883
5d432e323a9bd752b3034225513eea31,0.9981143710191944
01357dcfd3e0e02cf6b67fbfce607514,0.999999946563809
96fa3a4d5865e32910fc2d31cfda4b56,0.9999805846221683
21774465d719613eeac6619f1a325be1,0.001565295831572027
504c727922bb221fb183b23ac7d777c2,3.1847124660433776e-11
6c30b5379cfb81efb47c97bdaf60bfc4,0.9151680274958591
0dc1e32b499ed0ab930b802cb8dbbe18,1.2617022994649633e-05
1088ba68d8ae8661bd5e9dbfd3359c8d,0.9999999971841025
e803c54e73e00c28c73a213df3939854,0.9989442889542929
8aa3890055c6b85fce110c6b4a5969c2,0.9999999999943852
e98e28a49e5ba447f56e7647bd13e489,1.5155164690339282e-07
33216c1ebdc54384580dd2d594697545,0.8178801802674284
7cd981c0f1b0a301b20c5a82b210114f,0.030885502391397056
b01de8d2d5d9fff8d26f4de27715aaf6,7.913582023892188e-05
938d1ed7201449e974ad1fe6a79cd354,0.8725582965960401
c3c335beb870f37562b2e966a0a535a7,2.042862465319552e-05
40b8a278d0284fa9964e4096539d0593,0.0006176959792028481
d310a40483f9399dd7ed1712e0fdd702,2.6940315093445677e-08
46c8a14d10a470c74e22ea7c9e1e0d2e,0.0006199209074873699
0939d884fee843f4ec671630c3801800,0.9999999991737323
4053234b8a9875aec3815efaa0e8b5c7,0.9987107623780463
4f9cf1e571a2079cfbeb470bc3dfed77,0.999973507559165
9ee1f1d98a11ee964409ea7310dcfe89,2.178632508495149e-08
931560079c87bf866d326b8725c026b3,2.8958138876776717e-10
e2607db1e4b8c691c3837a3a31bc1765,0.9999678517025402
a8fd2c975cb11439acc2d843b5003408,2.9677235019002998e-05
bb55a4761fcbab64ebedb65ca5b424f6,0.9999125350647974
0f9a37395a6201745a24c928ecdf2c9c,0.037182201555337656
63ebca285451987f13ecb57683ef85bc,0.999999979093867
af7783839dad281e77ba0bee48ab26e0,0.9828929744510464
d9a2a9990a1eeff520762c6288ae4e04,0.9999417472847305
f051f0fc348d6eab8fcb33fef356d1a8,0.018466175239627184
ebe6f84131e527c66aac4637fa4d1a5c,1.3410502382891501e-08
b84d5294a0aa177e45a43ba987b1be44,3.56382029595482e-06
fb157633070820e45a81c52d1f5f7ba1,1.3239862665127839e-05
1301608119de358c89c7ed5f223d0bcb,0.00018686591290997093
3625eb9faf9487a2eda97a3a3c9bc2ea,6.325233990632408e-06
4988a653fe622bb9f7ae151b84d24aaf,4.1736469643534126e-05
b880c0d9887341b80ccfd883e6c90bcd,1.0
c61fc42dcfbe3bd0108e19b461a30e35,9.487601949896026e-07
1d77e1c54c5d12c9743a447728155b5c,0.0003061755943170847
1885c740ec3193cf33611092fa65859b,2.662586847675372e-10
7141cf042b687fe85a892d984be16f7b,4.608569358294602e-06
90a0d795fb01c1cfb2cf2e9ebd5373f1,0.04157444730878729
859bbd0220003b9b7013eb3fa1cab6e9,6.428300050241784e-09
dee4c799b799c376b26a9e42058cd4c4,0.001938351224879979
fa6282b9070f2a442d0176e168389735,1.0
1ada8a0acfb5574caf3bff0cfa58da58,9.753539072137646e-07
acee831ca6884519bdc67f763eb0dfae,1.506305973540735e-07
5a59f4ccd398702620580449bf761bcd,5.826721545539175e-07
ef32330fa9b2e77d0fdd5d55e0cc2d5c,0.9999999515766623
069b2cf8e7c6dedb16f7fca90f07a899,2.630792466021308e-05
0340fdabf9c0ad7c6e0d6e01155187c9,0.0002508622653786411
b996327cb8404f42c3fb4bec2585ae3b,0.9137649744010481
e6858207500b0c3727558bd0310c5b54,0.001574996819924399
41e90ce4217b7997f922fafa229bd658,0.3130115170129875
166e6cc3d877cd1d03d10d72ece422ba,2.3675503302049447e-06
2854a25c46b54af1d167801fbbdde918,1.0925360562889646e-05
129a7ebed856f8ec8f2f1f42072775ee,0.03395347382701056
7f8d279cbce1f7fa99567069a8aa7a8f,0.9999999080932167
e07b110a8eee23efbe12ce3631d03f1f,7.564783814862367e-06
e438b08f177c334a0607ac32f850958e,1.0
6360b3e3063496beb8c489a18a0fff4f,0.0016408928722063273
05f2463dac640866ed10c17b967adf8b,2.5475153280257457e-09
f1d9e39aa65d80028563fbdd2f4d331d,0.9999999996714206
092122b3a7886b3bd4ad16196c325555,6.520919150657479e-09
b566cdb0a78704f18f8117d2b47d6a83,4.254246230397384e-08
7bf20338b075c607e3706ad303ac0e52,0.9999999642998373
e1930eceff9be7a12553918db3692aff,0.02557679424157654
24b91882990f81c57005598d9bca7ace,0.04886809059591426
63b1e12babd81478bdf568c347a20966,0.7212617081601189
69bff7b18c48213adb839ce179bb8d58,4.455158581584109e-09
e6da34ba138d28581b60b2913c264f1c,4.3118256147340283e-10
121aeaa23fc40e4a706022de85f34ea2,9.889078729888561e-10
0ffce35576f40e8ec05539605f6dec3a,1.336870048801134e-07
a342e78258b1252704f0fe70e35dcb04,0.0006555921856329603
b2bd525291ff46c46125c5fe6377ae66,3.729679320239551e-06
811a918fcbfaaee382fab5eacf3eee1c,1.0
0ef592de364f9edbcdd95637f4ca2129,0.9470128493564339
9765ffe34ee3b682567f1a429634efa3,2.847987818701221e-05
790d869f1712d38358a3f692f5e1484a,6.966950141157117e-06
213c5ef4fc75d2cd86e32b8d45afe1a3,3.0843761315690634e-05
a1534d6e98a6b21386456a8f66c55260,2.0479366788023165e-08
0c049dc05c36a1eba1f31df411e54ed8,1.2851629647278985e-08
0a9707c16071062cbabdffce243730ef,0.9999999828472826
2370c535d6d48825c9725b91b3a7caa2,9.409824046436836e-06
134a67614b09d080f959088e7da51bb7,1.618463039567268e-07
d8aeb214b8557afccfe6912f1d4beeb5,0.9999979988054004
f50cba0fdaf0edf3656bb11e12506225,0.99999999975991
34c66f247c2c0c58c281b5fbe8bbaf6c,4.3402876211836366e-05
7dcc739779295a2c1e3a5e10c0d61b95,0.9999986886576396
97f3807575404eb617969541dccb96f2,0.0015099334452880573
0ccb78f9b94c4281dc3f0acc293de160,6.787676409159978e-05
44b67b27148f0d0921e9cb8417ff1e30,8.899689223355521e-05
bbd5a16fe2a3a4502bf02ec4ede7afce,1.1661840271555663e-05
095b756b6fa6f5278a7c0049a56bf81e,0.00011910438155661308
